shinee,0.175744271908
sm,0.10939232715
不畏,0.112847575083
主唱,0.168833776042
人哭,0.235434947053
偶像,0.245210368525
傳有,0.117717473526
前來,0.10939232715
前晚,0.184027786883
哀戚,0.117717473526
喜愛,0.102670979246
場面,0.102670979246
尋短,0.353152420579
峨山,0.10939232715
慟隨,0.235434947053
所屬,0.10939232715
死訊,0.117717473526
殞落,0.235434947053
泣不成聲,0.117717473526
淚別,0.2187846543
無不,0.117717473526
腿軟,0.10939232715
萬人,0.159093979155
萬名,0.101067180774
跪坐,0.117717473526
追隨,0.101067180774
鐘鉉,0.135911486461
鐵粉,0.298957590791
零下,0.117717473526
首爾,0.205341958492
