一早,0.105404397055
七人,0.115682442666
中方,0.108892016226
偵辦,0.195640240648
共諜,0.231364885332
刻意,0.102644238271
前天,0.154276184576
動員,0.103502151539
同盟,0.118106050767
周泓旭,0.105404397055
地檢署,0.101838352631
密切,0.118106050767
幹部,0.220585155959
拉攏,0.242144614705
新黨,0.238176153729
本案,0.108892016226
此案,0.113633311214
步出,0.113633311214
法務部長,0.115682442666
王昨,0.130286341893
直播,0.155524586867
策略,0.101838352631
羈押,0.110292577979
自保,0.110292577979
自治,0.103502151539
複訊,0.113633311214
訊後,0.102644238271
請回,0.188576233998
起王,0.121072307353
追問,0.113633311214
釐清,0.108892016226
陸生,0.322875162026
黨派,0.121072307353
