中正,0.191933969301
主張,0.114207704544
二館,0.136646418688
加油,0.102001957066
台北市長,0.223331570483
圍牆,0.136646418688
夠格,0.136646418688
好不好,0.136646418688
姚文智,0.409939256064
小兒科,0.273292837376
很好,0.117318762337
批柯,0.273292837376
提名,0.105259005272
改為,0.126982590513
故宮,0.136646418688
柯文哲,0.242659226834
民進黨,0.172232026607
漸濃,0.136646418688
煙硝味,0.136646418688
爭取,0.10259532138
紀念堂,0.273292837376
綠委,0.109516623094
自稱,0.100886005079
評論,0.115676636321
說法,0.111665785242
談過,0.136646418688
議題,0.105259005272
閃躲,0.136646418688
高層,0.182985806043
黨主席,0.112878894117
